comid,water,wetland,coniferous_forest,deciduous_short,deciduous_medium,deciduous_tall,grass_1,grass_2,cut_hay,corn,soybeans,barren__fallow,structures,roads__impervious
13325006,9.0092112838227,5.3742084052965,691.56911661229,290.71643318621,336.79588050918,1028.778865221,1002.6418473741,47.041450777202,1696.4945947675,253.29431331158,69.044329303397,290.71643318621,13.644789867588,70.972941853771
13376055,0.20149106023619,0.24912581645444,0.081216599590948,0.99030151085307,1.0946757273867,1.9021574190143,4.8277363594379,2.7063403048097,0.30395196938708,22.681782528058,11.558942329543,0.99030151085307,0.25354621626971,0.14158474632183
13371689,0.15311192468619,0.14055962343096,0.40912656903766,1.0827667364017,0.4375,1.1499738493724,4.4052039748954,5.5339958158996,7.4091265690377,23.071972338447,4.3729079497908,1.0827667364017,0.26176778242678,0.50692991631799
13373317,0.38331167730637,0.16247669623185,2.2859725439241,3.4249477430654,2.4582791932659,6.2237726682108,11.522198996918,7.2534508408188,17.677720656083,24.750202436774,6.4383682026753,3.4249477430654,0.79729958759392,1.0122027004124
13373387,0.37323914962983,0.1363173266318,0.82784758541058,2.6794508969337,2.2269465009396,3.5441901182579,7.5773808176172,5.2521300761469,6.2492698498947,22.367120227611,8.1131713796252,2.6794508969337,0.44926984989472,0.41047340895198
6946228,4.6129261363636,2.2386363636364,1.7443181818182,8.7869318181818,20.132102272727,24.737926136364,91.558554292929,30.555397727273,307.24510732323,202.17013888889,1.8892045454545,8.7869318181818,4.8025568181818,12.200284090909
6947494,0.16692213366033,0.21030042918455,0.12185775597793,1.7133660331085,0.33874923359902,0.085377069282649,4.7676272225628,1.5913549969344,0.42581238503985,24.442571019824,11.590588595953,1.7133660331085,0.062078479460454,0.12844880441447
6947896,0.47517579876351,0.35634055406107,0.19698900372835,1.4844022842041,1.7264382462599,2.3155856550307,7.4181310008862,3.7113858868071,12.201246978254,29.727951085731,13.523421481796,1.4844022842041,0.35471235074803,0.61796215017226
6950368,0.25377097939239,0.25653282345443,0.04790737199915,0.85542808582962,0.92181856809008,1.4424261737837,4.1081368175058,2.965901848311,0.17357127682175,27.948445577509,17.44859901329,0.85542808582962,0.26885489696197,0.10314425323986
6950368,0.47846990515724,0.27102435435988,0.27399311667499,1.5508207153637,2.0019441452329,2.6261432070223,5.9575936969994,3.4888357605957,7.3419068386622,25.210396798291,12.550522963391,1.5508207153637,0.28601266321625,0.44765257599243
14795285,0.53563221171291,0.25999661336752,0.31411016231646,1.6901715087448,2.0721755888306,3.0532373249904,6.3591953791281,3.4897635001653,8.511024026276,25.873468959901,12.368358101443,1.6901715087448,0.30702242434505,0.48035753162873
14795349,0.13592233009709,0.01294498381877,0.035598705501618,0.7588996763754,0.52588996763754,0.39482200647249,4.8268608414239,4.6941747572816,0.39967637540453,19.006472491909,15.542071197411,0.7588996763754,0.029126213592233,0.10517799352751
14796831,1.1447368421053,0.16666666666667,0.58771929824561,1.4342105263158,1.890350877193,3.0350877192982,7.5175438596491,1.8508771929825,0.75,16.298245614035,9.7236842105263,1.4342105263158,0.043859649122807,0.21491228070175
14803927,0.059066191636977,0.0058128633039565,0.012563285205325,0.44009000562535,0.3924620288768,0.29664354022126,0.88974310894431,1.2990811925745,0.15207200450028,2.7123570223139,2.3967747984249,0.44009000562535,0.066004125257829,0.31033189574348
14804035,0.12941176470588,0.099346405228758,0.03921568627451,1.3464052287582,0.73202614379085,0.24313725490196,5.6993464052288,1.9267973856209,0.51633986928105,24.300653594771,21.920261437908,1.3464052287582,0.60522875816993,0.13986928104575
14804035,0.038963657442411,0.014416049196028,0.019053379706638,0.38429356318363,0.35727607238268,0.3727002369071,0.79142093855537,1.0935026967085,0.13019809466203,2.0974847522557,1.8485810776753,0.38429356318363,0.047784666565855,0.40117949493422
6570264,0.072453861927546,0.38824333561176,0.056732740943267,0.038277511961722,0.31032125768968,0.25837320574163,4.0362269309638,1.4853041695147,0.0027341079972659,24.563909774436,12.82980177717,0.038277511961722,0.30963773069036,0.11551606288448
6570256,2.1433543615401,5.1677180770067,0.24820535131608,0.14542092669132,1.4192951925169,1.6653252120948,15.136441640684,6.2764846639112,58.554129504749,56.744132646895,13.305416576028,0.14542092669132,0.43093321731564,2.0503589297368
6570914,6.3333333333333,47.933333333333,1,2.7333333333333,4.0666666666667,5.2666666666667,113.26666666667,34.733333333333,1298.2,808.53333333333,2.2666666666667,2.7333333333333,4.8,47.133333333333
6570914,0.94300361881785,3.9867310012063,0.20205066344994,1.9041013268999,2.2083835946924,2.3042822677925,13.111278648975,5.4451145958987,91.04041013269,65.388687843453,11.491254523522,1.9041013268999,0.37183353437877,3.127261761158
17538123,1.0565368431353,2.347710147764,0.20904687347099,1.0375281338683,1.5739309130052,2.0374302769351,10.609431233758,4.0871307259897,39.053614726381,42.544932641811,15.032156875537,1.0375281338683,0.34893335942852,1.5393384871318
17539633,0.26750392464678,0.174568288854,0.11569858712716,0.99984301412873,1.031240188383,0.89293563579278,6.956671899529,3.0769230769231,5.0956043956044,20.226059654631,13.826373626374,0.99984301412873,0.28665620094192,0.37551020408163
17541275,0.76060335620547,1.4802855847025,0.16001228950564,0.93964974908926,1.3130589002193,1.6943099263768,8.5121732755271,3.3348939054781,23.861798331813,30.930214789997,13.172496866664,0.93964974908926,0.40170590042574,1.0167078755249
17541903,0.19174757281553,0.09368932038835,0.0053398058252427,2.2752427184466,1.0257281553398,0.42815533980583,11.294174757282,4.4723300970874,0.99708737864078,28.887378640777,28.296601941748,2.2752427184466,0.63058252427184,0.10242718446602
17538175,0.12081513828239,0.045123726346434,0.0050946142649199,0.18049490538574,0.096069868995633,0.042940320232897,3.080058224163,1.1724890829694,0.31222707423581,21.839155749636,21.191411935953,0.18049490538574,0.0065502183406114,0.12081513828239
17538175,0.2053061681406,0.10242919511922,0.25724840479122,1.896787193552,0.86208440613456,1.3115414754282,7.5984551662375,4.2390014552782,3.6475987909997,22.268119457194,21.17927285844,1.896787193552,0.17608866002463,0.27538340982872
17542585,0.64876033057851,0.21808999081726,1.1786042240588,2.7465564738292,2.0032139577594,6.360422405877,11.145087235996,4.9903581267218,12.719467401286,31.002754820937,22.464646464646,2.7465564738292,0.67217630853994,0.67584940312213
17542215,0.67511924198728,1.1855315945634,0.24750218091046,1.2982868680867,1.3546191872285,1.9866741021132,8.6918313731365,3.6212051213946,19.3809613126,29.10159077434,14.628024164362,1.2982868680867,0.40300959348836,0.86327799968026
17542355,0.1719675897932,0.12032893941226,0.13266416737211,1.0362800822349,0.57322529931068,0.80989236908937,6.2404160116096,3.5879791994195,2.4727294715201,18.894801198586,15.4480590156,1.0362800822349,0.29386866610231,0.23255532712541
17542749,0.6221855671959,1.071817472971,0.26254687674047,1.277995245098,1.2876603204214,1.9992528975536,8.5100031841866,3.6353847521341,17.753696975698,28.142133990123,14.631956407022,1.277995245098,0.38860016179719,0.80777189072052
17542369,0.47808764940239,0.45019920318725,2.898406374502,3.9741035856574,5.0139442231076,20.400398406375,27.653386454183,1.2569721115538,57.221115537849,42.294820717131,2.304780876494,3.9741035856574,0.34661354581673,3.7290836653386
17540457,0.83252859886863,1.0879651250147,0.39914152632883,1.468593020942,1.5502272071992,2.5490048771376,8.4025344059517,3.5742392924293,17.061250512688,26.625780199877,13.540858717325,1.468593020942,0.36421984073161,0.82597634121283
11915251,0.12039312039312,0,0.00061425061425061,2.1154791154791,2.2420147420147,2.9318181818182,7.2469287469287,5.0411547911548,0.30589680589681,14.487100737101,10.441031941032,2.1154791154791,0.2536855036855,0.11977886977887
11915309,0.75298804780876,0.18924302788845,3.6254980079681,3.7450199203187,4.7250996015936,9.8167330677291,7.5139442231076,1.3625498007968,2.7250996015936,6,0.29681274900398,3.7450199203187,2.3924302788845,6.4721115537849
11916703,0.20380787537862,0.50151449588923,0.49242752055387,2.1631328429251,2.037646040675,5.0869753353527,10.694504543488,6.9580268282129,18.463435742103,24.036347901341,6.6027693639117,2.1631328429251,0.19861531804414,0.94115101687581
11916703,0.1114791547687,0.15134209023415,0.13672187321531,1.1637921187893,1.1368360936608,2.0172472872644,5.3963449457453,3.2464877213021,4.9764705882353,8.7226727584238,4.0416904625928,1.1637921187893,0.096516276413478,0.41610508280982
11915251,0.77143668012109,0.98232305030993,0.39912606313969,1.4822599827015,1.6013856854548,2.5788074816203,8.0283533948393,3.515460573735,15.516163327087,24.492846331267,12.461348565662,1.4822599827015,0.35820149199942,0.83731079717457
11915551,0.27758007117438,0.00355871886121,3.9110320284698,4.1459074733096,4.5409252669039,6.5693950177936,4.270462633452,0.099644128113879,3.1957295373665,1.9252669039146,0.27046263345196,4.1459074733096,3.0533807829181,5.8576512455516
11915503,0.2457715598246,0.55001044059303,0.10565880141992,2.1211108790979,1.846732094383,4.0106494048862,11.045938609313,8.1094174149092,10.598245980372,26.118883552586,11.950093965337,2.1211108790979,0.16370849864272,0.70557527667572
11917169,0.13389391979301,0.01228978007762,0.00064683053040103,0.51487710219922,0.71927554980595,0.74062095730918,10.256144890039,5.7373868046572,0.7522639068564,18.686287192755,18.585381630013,0.51487710219922,0.31630012936611,0.089262613195343
11917415,0.25210605367988,0.1594723437602,0.19143864690133,1.471690720303,1.396493175733,2.35401293019,10.45861541029,4.2602871924363,1.2332658525436,16.453267739103,15.58341859132,1.471690720303,0.32978514987266,0.16538235486188
11918415,0.68944212602783,0.78463030839643,0.40881765092675,1.5939870183137,1.6244946321964,2.7358610946543,8.5331475706538,3.852611636643,12.33377386866,22.527327296046,12.692886114023,1.5939870183137,0.35581994908887,0.75445472360206
7016683,0.074286118179248,0.16009329940628,0.036047497879559,0.12864009047215,0.25537178399774,0.31707661860334,1.8382810291207,0.54848741871643,0.076406559230987,20.612807463953,14.599236641221,0.12864009047215,0.1469465648855,0.085241730279898
7014619,0.25695561513256,0.16884122728627,0.091033661006851,0.31271969019958,0.68412272862675,1.0261543044385,3.0677986297289,1.3714626154304,6.072981829014,25.330089696488,14.505080594446,0.31271969019958,0.21441763479297,0.40983020554066
7016375,0.47730719237435,0.24891681109185,0.21815424610052,0.70499350086655,1.595212305026,2.1298743500867,5.625,3.0987868284229,23.760470826112,34.441555940689,13.340253706913,0.70499350086655,0.39482235701906,1.7124133448873
7015713,0.44641661085064,0.26155391828533,0.1415494530029,1.0888591203394,1.9792364367046,2.2371064969859,8.6184416164322,3.5458807769591,16.312172856044,29.495299049887,12.7811267396,1.0888591203394,0.28611297164546,0.78756418843492
7017491,0.78530793964878,0.28875304759549,0.2785767287375,1.1461432458217,2.3483622486838,2.895869403908,8.7906198838675,4.3384803834965,26.792182451346,36.236057618694,12.789182949955,1.1461432458217,0.41040952616515,1.8093706936151
7017317,0.72668885385648,0.25150347404683,0.32866234600339,1.087814561803,2.2498102411397,2.8884769337563,8.3719662910414,4.5826602570341,23.496785452469,33.813082657013,12.927379121984,1.087814561803,0.41892917615461,1.6535295148012
2165147,0.68262668045502,0.64822475008618,0.1609445018959,0.56749396759738,1.2851430541193,1.4230265425715,8.9579455360221,4.2191581447011,21.627025163737,37.781148263051,14.049216745184,0.56749396759738,0.22213029989659,0.85911754567391
6566107,0.3054892601432,2.0262529832936,0.29594272076372,1.1599045346062,2.436754176611,2.1694510739857,14.591885441527,6.7828162291169,86.82338902148,79.937947494033,1.255369928401,1.1599045346062,0.52028639618138,4.6921241050119
6566183,3.1187072715973,5.7768800497203,0.49285270354257,1.0839030453698,4.3737310959188,4.8877149368138,35.135464862003,9.1050341827222,113.62912321893,77.506387680409,0.61611767143153,1.0839030453698,0.65837994613632,5.4362958359229
6559401,1.9129681408262,1.4146812113575,0.25743315086835,0.8172724766668,2.1837514275588,2.3926278895759,13.340334387867,4.8775909371349,38.202435491846,38.675181699243,7.6898707867873,0.8172724766668,0.45870909305714,2.5054936399795
6561023,1.990459670425,1.3988591633865,0.33374474614717,1.2589232103543,2.8212355727534,3.1106515148146,15.685984536808,6.2910208226774,56.735680239583,52.881001623413,7.9148412539566,1.2589232103543,0.49759823870839,3.3332406727897
22471619,0.68804475087811,0.73995056589046,0.16027058670483,0.90568492259659,1.5191882398855,1.1895407831404,9.8297125016261,6.30779237674,41.37562696038,54.686122313285,15.541968402642,0.90568492259659,0.55210094965526,1.8640561987772
22471605,1.1251721772504,0.74765570895453,0.2793653155425,1.0137763681459,2.1593734990903,2.4977872693317,11.085315673792,5.2366938029319,35.073176015203,42.598429590308,11.893276909157,1.0137763681459,0.40253536813383,2.0098268216873
22474601,0.28852050594097,0.1449789191261,0.12974319662706,0.56285933307781,0.53689152932158,2.7380222307397,5.1935607512457,4.4501724798773,17.591456922618,34.446573825646,19.212235424386,0.56285933307781,0.22623610578766,0.75316213108471
22474307,0.94865112896523,0.60632965092118,0.23305686383156,0.90369164704253,1.8208373735975,2.2767350048483,9.4302361822967,4.7309097520432,29.457767696357,37.007722676271,11.3685240338,0.90369164704253,0.34343745671146,1.7357840421111
22475603,0.23683464120261,0.084712111184646,0.026567079512149,0.92710598468375,0.75673631464498,0.86007374491822,6.5464687529545,2.7176893258958,9.2029876146355,35.402813232065,23.991890159991,0.92710598468375,0.06268318048596,0.39406258863572
22476367,0.84778840727703,0.50511111708274,0.18780332141993,1.0144237228925,1.6705385214844,2.0320183806734,8.5535968613119,4.3694004783275,24.692983634751,35.079273372209,12.455459113751,1.0144237228925,0.32913497971139,1.453591486846
22473287,0.82486886537252,0.48603774967483,0.1870312585871,1.1832953719705,1.6361021720413,2.003700469581,8.1628328743367,4.3066748899324,22.923004585895,33.458351398057,12.264553043117,1.1832953719705,0.32247943674701,1.3506347587672
22477721,0.68466761109242,0.38980067562766,0.15433164505385,1.0847851115544,1.3883437646579,1.6952758181207,6.5193804693385,3.5941827795492,17.921473683213,26.607268919706,9.9116377574468,1.0847851115544,0.25951919569039,1.14205711091
17554809,0.074666030534351,0.10869910941476,0.010178117048346,0.42278944020356,0.47010178117048,0.4456106870229,1.3618797709924,1.6546596692112,0.1558524173028,5.6902830788804,3.9982506361323,0.42278944020356,0.022026081424936,0.30446882951654
17556923,0.62935377016406,0.34139203042004,0.19794743134911,1.0978811815206,1.3661381054117,1.9154471863423,5.9254787432133,3.2661479056822,16.016268449009,23.85142789941,8.8009957074815,1.0978811815206,0.23382112546306,1.0553009663067
17556269,0.0072289156626506,0.012048192771084,0.050602409638554,0.5566265060241,0.28192771084337,0.13975903614458,3.0963855421687,2.0939759036145,0.18795180722892,4.7301204819277,6.3036144578313,0.5566265060241,0.31566265060241,0.29879518072289
17557471,0.66140291839102,0.33694277776982,0.40151146306188,1.2450918620137,1.4383779874844,2.165774060974,5.9421047355835,3.1654697635788,15.890123580542,24.044327180559,9.2849727206335,1.2450918620137,0.265552102874,1.0484513052568
11919813,0.68776854705931,0.49086025913475,0.39168925102655,1.4733076133853,1.519397435244,2.3258529796951,6.8698188006763,3.4186109898487,14.05813801463,23.397027506753,10.684001409353,1.4733076133853,0.3109993773143,0.91100691158971
11919251,0.6858634831189,0.48985288106091,0.39004980154108,1.5054834441744,1.52982817809,2.322299046606,6.8770521707406,3.4306360795242,13.945288633556,23.376834591192,10.756363652347,1.5054834441744,0.31453870937966,0.90455510476785
6978574,16.565217391304,84.489130434783,1.7826086956522,9.5217391304348,15.282608695652,12.641304347826,240.45652173913,68.771739130435,1801.7874396135,1140.5760869565,2.8804347826087,9.5217391304348,6.9891304347826,64.467391304348
6979200,0.28852459016393,0.6192037470726,0.11990632318501,0.36252927400468,0.28384074941452,0.1231850117096,3.6416861826698,2.5625292740047,0.11943793911007,26.942388758782,19.408430913349,0.36252927400468,0.030444964871194,0.10585480093677
6978622,0.50793307370547,1.3119861531804,0.10630318765325,1.1749603346315,0.74239146112794,0.55033895860378,5.9484350209145,2.5976489254291,21.645031011106,31.929900475984,14.767136240524,1.1749603346315,0.16774844944468,1.0258185489687
6978600,0.1406160685932,0.53883772626231,0.10612892981899,0.82966020959035,0.50549380755795,0.37624642743728,3.5630358844077,1.9445538266116,4.8268021594157,15.225785963798,9.6139868035708,0.82966020959035,0.036456017783423,0.42000635122261
6978622,0.26055957375615,0.71959537721037,0.093562585261641,0.93135311832385,0.54361535095622,0.39705541684899,3.8149454182504,1.8909423180871,9.6840064176812,18.145393082975,9.6117932042361,0.93135311832385,0.08939280842192,0.60518390775012
6981542,0.29660597392596,0.6545097823496,0.084529768780828,1.2012761978107,0.61077800392394,0.40963015934136,4.0148686009294,1.735482333095,6.9349249133616,17.360711280619,9.9240067395632,1.2012761978107,0.16273355703467,0.46781084401416
6978670,0.26583451770376,0.62392634245814,0.084409565593524,1.1845146141012,0.71476240499289,0.64567756287462,4.2837545572514,1.4490514737688,2.8824692578632,20.938090039616,17.394522372586,1.1845146141012,0.38429215843787,0.30148921707965
6979864,0.30441680596085,0.5988327619911,0.089384366943366,1.5345444319578,0.80301442048899,0.61970327978771,5.2368945425013,1.9398039283582,4.1991502792704,17.468696846548,12.531859280875,1.5345444319578,0.32299251116714,0.33749799321944
6995615,0.49387605874109,0.12613490951191,0.049052464810188,2.424806532204,1.5805557248187,0.94918042776187,11.469813607404,3.8118741494526,0.55380537444397,19.865503490206,17.672597647919,2.424806532204,0.92480653220401,0.11047468161599
7003226,0.42245828448266,0.46416965692022,0.079878850321526,1.9925391693609,1.3976208240073,1.1791369121635,7.5220568207387,2.580659869021,2.6021837732855,17.469061238024,13.592626804514,1.9925391693609,0.49656032022359,0.24817387288166
7006188,0.29595733266008,0.10209234070755,0.094423580648215,1.9166535172153,2.1925079685676,2.5607662448323,7.0939011091124,2.5180989049137,0.39713447154985,15.513652637079,14.675979984782,1.9166535172153,0.48814971439392,0.14576955849402
7003390,0.062847608453838,0.03420467185762,0.063403781979978,0.44215795328142,0.45328142380423,0.51001112347052,2.4657953281424,1.0775862068966,0.91796440489433,23.371802002225,19.215517241379,0.44215795328142,0.22969966629588,0.1412680756396
7003390,0.4278092961324,0.45497172137091,0.11235514618315,2.1187262971475,1.7435631512105,1.7455230997069,7.6422610598663,2.8042424535391,2.104764959988,16.363240858334,13.264500762446,2.1187262971475,0.45444877547164,0.22254687836454
6586481,15.34375,14.340909090909,1.7897727272727,7.2755681818182,13.752840909091,21.375,92.767045454545,65.46875,235.70738636364,250.85227272727,2.5681818181818,7.2755681818182,1.8465909090909,17.34375
6587455,2.0860182059937,1.6788380893935,0.15516006955099,1.4485015853534,1.3829395520098,1.2638846271863,11.516597911197,6.6456990897003,22.696123555283,47.01794460923,25.016762697033,1.4485015853534,0.36596092871024,1.4660938938325
6588089,0.95172981878089,0.87580084202819,0.079205564708036,0.54124107633169,0.96877173714077,1.1427969979865,6.1718022250697,3.1912258221978,9.897024426953,33.358146724429,22.140460064678,0.54124107633169,0.4492586490939,0.60982976386601
6590904,0.47495239205627,1.5264466985348,0.096459523531926,0.39547627375539,0.59888850025261,0.5759200963818,6.5119462472849,3.1282111072247,15.549898738659,41.57833827765,23.276376528096,0.39547627375539,0.27845789125957,0.63013485678753
6591692,0.44569718134198,1.6764529807932,0.10099775505113,0.36986779745572,0.77500623596907,0.97924669493639,6.3849948726477,3.5812477481223,18.169646074111,44.234638729525,22.192400432361,0.36986779745572,0.29311549014717,0.79438762783737
6594140,0.7284980820301,1.2154126094226,0.10255237533196,0.49935969312482,0.95234287400413,1.1218353496607,6.4995573915609,3.5037080751451,17.814497885315,40.74102488443,21.197796793548,0.49935969312482,0.37620832103865,0.86259073473001
6602612,1.178361562392,9.6965088143795,0.29761493259592,0.66332526788801,2.4884203249222,2.8793639820256,24.978223297615,13.196681645351,213.90636402043,183.61716019511,17.011061182164,0.66332526788801,0.86830279986174,6.4154856550294
6603302,2.3677641489133,16.367333763719,0.60512158381752,1.614590058102,4.6279319991392,5.696148052507,40.451187145829,20.748009468474,334.49059130144,266.20519809674,11.843554981709,1.614590058102,1.720249623413,11.885517538197
6595944,0.92651573292402,1.9978346672514,0.14709735774586,0.77174925994957,1.511100756496,2.0865219456931,8.533850454994,4.3683989328655,33.59545736944,51.508332419691,20.416346891788,0.77174925994957,0.4675227496985,1.5847037970983
6595960,0.03727959697733,2.0664987405542,0.076574307304786,0.18841309823678,0.15617128463476,0.11536523929471,5.4453400503778,1.4554156171285,0.08816120906801,37.142569269521,28.399496221662,0.18841309823678,0.33299748110831,0.083123425692695
6597530,1.1090479508073,1.8587450398328,0.20869051585739,1.2970117832369,1.7777920819071,2.327378608427,8.0035894950474,4.1301154090813,28.560112682883,45.111698421834,18.453109381153,1.2970117832369,0.41939160330779,1.4346318117105
6597540,0.080459770114943,0,0.5632183908046,0.72413793103448,0.20689655172414,0.18390804597701,2.5402298850575,1.9080459770115,0.20689655172414,0.70114942528736,2.0229885057471,0.72413793103448,0,0.27586206896552
6597530,1.0035212424205,1.7350922026817,0.20098476537095,1.3802547645169,1.6577299811456,2.0755161970582,7.6483224827387,3.9782221667466,25.792246697193,41.753132000604,17.412937938102,1.3802547645169,0.4408858289701,1.4572162476432
6606826,4.1040754462782,13.471539238801,1.5776355675312,2.1421353991243,5.8214887167396,5.6685752778713,60.347292391752,31.551027281913,529.43377867595,367.01657872086,3.0690468171101,2.1421353991243,2.2630515325025,18.982485685416
6610460,2.5473659889094,5.0566492092832,0.57800369685767,1.3848890942699,2.7383548983364,3.3608595194085,25.050061614295,12.929194906552,163.50585335798,129.59950708564,14.460926268228,1.3848890942699,0.77097966728281,6.2216574245225
6618888,0.052044609665428,0.028004956629492,0.025526641883519,0.21462205700124,0.2,0.091449814126394,2.5628252788104,2.0907063197026,0.22255266418835,27.53209417596,16.67980173482,0.21462205700124,0.51078066914498,0.12540272614622
6618164,0.028735632183908,0.03448275862069,0.040229885057471,0.18965517241379,0.18965517241379,0.074712643678161,4.1379310344828,1.7528735632184,0.11206896551724,26.908045977011,20.859195402299,0.18965517241379,0.20402298850575,0.086206896551724
6618098,0.1958228976525,0.25062614084985,0.086683363755996,0.42806809016428,0.54714097720423,0.46045761344823,3.8964638960818,2.604830835845,0.64889417158382,16.282397777495,15.241895544141,0.42806809016428,0.27894044233137,0.25495606401494
6620370,0.20477872428839,0.24612507791398,0.11705796800332,0.45293995429046,0.60569291502182,0.54091003532101,3.973904009973,2.7037190941201,0.64292541034698,16.050926887827,15.024586190179,0.45293995429046,0.27704134635363,0.25356326615417
6621580,0.43444776660324,0.33077376098578,0.32268732445411,1.5896076832473,1.8977983147594,1.6680483827127,8.1571834133672,5.4592884539881,4.1033191386548,21.245029345736,14.661391481179,1.5896076832473,0.303728368216,0.36841986046933
6609910,0.96361423597275,1.9742654446499,0.34642539669565,1.5797097994072,1.8299257866648,1.7485828851811,11.206735850706,6.3002659963966,42.33815714336,50.903172997563,16.73779203691,1.5797097994072,0.36390759264746,1.7860585192073
6609910,0.98314395364587,1.8327292413943,0.33506095266762,1.7573536174447,1.802461935937,1.6876426618507,10.586031889365,5.9866033728815,39.015873613097,47.407630370984,15.780804508324,1.7573536174447,0.35754195199037,1.6552328157791
6609898,0.90445698397121,1.5938101988151,0.29975466143278,1.6764529495148,1.6136099298513,1.4887598589758,9.3034202013594,5.3280085777632,33.922236760804,41.265856140733,13.739595827427,1.6764529495148,0.31505561007524,1.480854505143
6609678,0.062845863734095,0.061330231574495,0.045222233971309,0.47407564061894,0.2282612526876,0.096119276726235,0.82979098375101,0.82379894963167,0.0091995347361743,1.6682880406048,2.1067991963625,0.47407564061894,0.028374043918085,0.32522646364245
6609678,0.68442568904128,1.1671172359225,0.22751022022946,1.3998219701965,1.2503164974285,1.1194711855466,6.9498219701965,4.0993999736252,24.617235922458,30.255637610444,10.354411182909,1.3998219701965,0.23494593168931,1.1686535671898
6597530,0.84194163529041,1.4332229885356,0.21195492214682,1.3895550364982,1.4425757659434,1.5816069624427,7.2176543013355,4.0017152714385,24.884170448602,35.566543110814,13.718468080683,1.3895550364982,0.33465660460719,1.2992921256696
22248729,,,,,,,,,,,,,,
22248729,,,,,,,,,,,,,,
22250453,0.68812127236581,0.24956510934394,0.23421968190855,5.2315482107356,1.524726640159,0.93569831013917,9.0819665341286,4.6829647117296,0.19048210735586,15.324856417053,12.240515241882,5.2315482107356,0.50515656063618,0.11530815109344
22250857,0.77038094838086,0.14809525809568,0.81469192322231,6.8692511235247,2.1339829476248,1.9290604393297,15.002403386208,6.9830269599265,1.9954218992818,13.780409835683,8.7565859782249,6.8692511235247,0.5553782183208,0.15956151035323
