13083113,937050113
13083127,13083825
-1,13083053
13083053,13083127
13083825,13083823
13083133,13083677
13083677,13083691
-1,13083059
13083059,13083133
-1,13083061
13083061,13083133
-1,13083385
13083385,13083651
13083651,13083821
13083383,13083629
-1,13082929
13082929,13083383
13083629,13083635
-1,13082869
13082869,13082901
-1,13082877
13082877,13083379
-1,13082893
13082893,13082891
13082899,13083611
13083611,13088839
13082875,13083809
13083607,13082875
13083809,13083609
-1,13082785
13082785,13083367
13083367,13083369
13082817,13083371
13082823,13082817
13082825,13082823
-1,13082819
13082819,13082825
-1,13082837
13082837,13082823
-1,13082835
13082835,13082817
13082581,13082595
13083335,13082581
-1,13082509
13082509,13083335
-1,13082507
13082507,13083335
13082543,13082581
-1,13083337
13083337,13083515
13083515,13082543
-1,13083339
13083339,13082563
-1,13083341
13083341,13082541
13082523,13083343
-1,13082499
13082499,13082523
-1,13082497
13082497,13082523
-1,13082547
13082547,13082555
13082589,13082583
-1,13082625
13082625,13082589
13082613,13082617
13082627,13082613
13082645,13082627
13082687,13082645
13082697,13082687
13082713,13082697
-1,13082755
13082755,13082713
-1,13082621
13082621,13082613
13082657,13082645
-1,13082693
13082693,13082657
-1,13082659
13082659,13082657
-1,13082715
13082715,13082687
-1,13082735
13082735,13082697
-1,13082751
13082751,13082711
13082711,13082713
-1,13082663
13082663,13082627
-1,13082679
13082679,13082689
-1,13082743
13082743,13082695
-1,13082749
13082749,13082699
-1,13082753
13082753,13083361
13082765,13083579
13083579,13083581
-1,13082643
13082643,13082653
-1,13082609
13082609,13082615
-1,13083331
13083331,13082577
13082577,13082591
13082471,13082505
-1,13082467
13082467,13082471
-1,13082465
13082465,13082471
-1,13082455
13082455,13082475
-1,13082481
13082481,13082473
13082503,13083509
13082489,13082503
-1,13082457
13082457,13082489
-1,13082459
13082459,13082489
13082491,13082503
-1,13082451
13082451,13082491
-1,13082449
13082449,13082491
-1,13082529
13082529,13083333
13082553,13082579
13082565,13082553
13082599,13082565
-1,13082639
13082639,13082599
-1,13082545
13082545,13082553
-1,13082619
13082619,13082599
13082605,13082611
-1,13082667
13082667,13082605
-1,13082665
13082665,13082605
-1,13082673
13082673,13082631
-1,13083359
13083359,13083357
13082651,13083533
13083533,13083801
-1,13082623
13082623,13083793
13083793,13083795
13083795,13083531
13082573,13083791
-1,13082575
13082575,13082573
13083791,13083785
-1,13082551
13082551,13083325
-1,13083305
13083305,13083487
13083487,13083503
-1,13082355
13082355,13082359
-1,13082371
13082371,13082369
-1,13082411
13082411,13082375
-1,13082405
13082405,13082373
13082373,13083297
13082261,13083717
13083283,13082261
13083277,13083281
13082185,13083277
13083417,13082185
-1,13082143
13082143,13083417
-1,13081969
13081969,13081941
-1,13079637
13079637,13079691
13079645,13079607
-1,13079663
13079663,13079645
-1,13079669
13079669,13079645
13079621,13079601
-1,13079661
13079661,13079621
-1,13079989
13079989,13079621
-1,13079651
13079651,13080161
13079681,13079995
13080161,13079681
-1,13079991
13079991,13080159
13079589,13079595
13079507,13080127
13079971,13079507
-1,13079465
13079465,13079971
13079485,13079507
-1,13079481
13079481,13079485
-1,13079479
13079479,13079485
-1,13079969
13079969,13079971
-1,13079529
13079529,13080125
13079385,13080079
-1,13079953
13079953,13079385
13079393,13079385
13079957,13079393
13080067,13079957
-1,13079367
13079367,13080067
13079387,13079393
13080075,13079387
13079399,13080075
13079409,13080095
-1,13080187
13080187,13079409
13079959,13080087
-1,13080185
13080185,13079959
13079383,13080077
13080069,13079383
-1,13079337
13079337,13080069
-1,13079487
13079487,13079505
13079513,13079475
-1,13080193
13080193,13079513
-1,13079511
13079511,13079483
-1,13079519
13079519,13079491
13079573,13079985
-1,13079647
13079647,13080145
13079565,13080137
-1,13079545
13079545,13079565
-1,13079563
13079563,13079565
-1,13079605
13079605,13080149
13080073,13079379
13079377,13080073
13079379,13080091
13079349,13080063
13079355,13079349
13079357,13079355
13079357,13079353
13079363,13079357
13079359,13079363
13079359,13079361
13080061,13079359
13079331,13080061
13079937,13080013
-1,13079235
13079235,13079937
13079267,13080015
13079249,13079267
13080007,13079249
-1,13079935
13079935,13080007
13079939,13079267
13079257,13079939
13080009,13079257
-1,13079275
13079275,13080009
-1,13079259
13079259,13079939
-1,13079227
13079227,13079937
13079309,13080027
13079307,13079309
13080025,13079307
13079301,13080025
13079947,13079301
13079943,13079947
13079941,13080201
13080201,13079943
13079263,13079941
13079253,13079263
-1,13079241
13079241,13080199
13080199,13079253
13079315,13079309
13079333,13079315
13079345,13079333
13079341,13079343
13079343,13079345
-1,13079339
13079339,13079341
-1,13079351
13079351,13079333
-1,13079347
13079347,13079341
-1,13079335
13079335,13079345
13079319,13079315
-1,13079325
13079325,13079319
-1,13079317
13079317,13079319
13079305,13079301
13079303,13079305
13079295,13079303
-1,13079313
13079313,13079295
-1,13079311
13079311,13079305
-1,13079291
13079291,13079295
-1,13079293
13079293,13079303
-1,13079945
13079945,13079947
13079261,13079941
-1,13079285
13079285,13079255
13079255,13079261
-1,13079265
13079265,13079261
-1,13079251
13079251,13079263
-1,13079321
13079321,13080029
13079949,13080033
-1,13079951
13079951,13080039
13080039,13079949
13079361,13079357
13079353,13079349
13079371,13080065
-1,13080183
13080183,13079371
13079955,13080089
-1,13079381
13079381,13079955
-1,13079405
13079405,13079955
13079967,13080099
13079965,13079967
-1,13079411
13079411,13079965
-1,13079961
13079961,13079967
13079515,13080121
13079497,13080205
13080115,13079497
13079977,13080115
13079979,13079977
13079495,13079979
13079477,13080113
13079473,13080203
13080113,13079473
-1,13079445
13079445,13079477
13079509,13079979
13079517,13079509
-1,13080189
13080189,13079517
-1,13079557
13079557,13079509
-1,13079447
13079447,13079477
13079493,13079977
13079975,13079493
-1,13079443
13079443,13079461
13079461,13079975
-1,13079463
13079463,13079975
-1,13079973
13079973,13079493
-1,13079489
13079489,13080205
-1,13079591
13079591,13080117
13079525,13079535
-1,13079431
13079431,13079453
13079219,13080003
-1,13079231
13079231,13079219
13079289,13080023
13080019,13079289
13079271,13080019
13080017,13079271
13079247,13080017
-1,13080177
13080177,13079247
13079217,13079219
13080001,13079217
13079215,13080001
13079997,13079999
13079213,13079997
13079999,13079215
-1,13080175
13080175,13079213
13079269,13080011
-1,13080179
13080179,13079269
13079329,13080051
13079323,13079329
13079323,13079327
13079327,13080047
13079297,13080041
-1,13080181
13080181,13079297
-1,13079397
13079397,13079433
-1,13079455
13079455,13079531
13079539,13079551
13079553,13079571
13079577,13079983
13079593,13079613
-1,13079547
13079547,13079593
-1,13079549
13079549,13079593
13079615,13079617
-1,13079437
13079437,13079615
13079439,13079615
-1,13079423
13079423,13079439
-1,13079963
13079963,13079439
13079619,13079643
13079641,13080153
13081957,13083405
-1,13083703
13083703,13081957
13081949,13081979
-1,13079993
13079993,13081949
13083249,13083255
-1,13079701
13079701,13081963
13081963,13083249
-1,13079703
13079703,13081965
13081965,13083249
-1,13082081
13082081,13083735
13083735,13083261
-1,13079705
13079705,13082099
13082099,13082161
13082173,13082189
-1,13082117
13082117,13083737
13083737,13083739
13083739,13083269
-1,13082033
13082033,13082083
-1,13081985
13081985,13082003
-1,13082005
13082005,13082041
-1,13082053
13082053,13082039
-1,13083265
13083265,13082111
13083267,13083713
13082127,13083267
-1,13082115
13082115,13082127
-1,13082119
13082119,13083267
-1,13082113
13082113,13082127
13082217,13082255
13082251,13082245
13082247,13082245
13082245,13083287
13082107,13082131
-1,13082015
13082015,13082107
-1,13082031
13082031,13082107
-1,13082087
13082087,13082103
13079673,13079713
13081989,13082089
13079713,13081989
13079687,13079673
13079671,13079687
-1,13079683
13079683,13079671
13079659,13079671
-1,13080195
13080195,13079659
13079665,13079687
-1,13079653
13079653,13079665
-1,13079655
13079655,13079665
-1,13079667
13079667,13079673
-1,13079603
13079603,13079609
-1,13079585
13079585,13079597
-1,13079611
13079611,13079623
-1,13079625
13079625,13079709
-1,13079631
13079631,13079675
13079579,13079633
13080123,13079579
13079503,13080123
-1,13080191
13080191,13079503
13079427,13079499
-1,13079417
13079417,13079427
13088849,13079435
13079435,13079427
-1,13080753
13080753,13088849
13079521,13079581
13080129,13079521
-1,13079543
13079543,13080129
-1,13079677
13079677,13079711
13079717,13081955
13083731,13081995
13081955,13083731
13081951,13083729
13079719,13079717
13083729,13079719
-1,13079721
13079721,13081951
-1,13079699
13079699,13079717
13083273,13082149
13082085,13083273
-1,13083253
13083253,13082085
13083259,13082085
-1,13082055
13082055,13083259
-1,13082061
13082061,13083259
-1,13082091
13082091,13083273
13082151,13082159
-1,13082155
13082155,13082151
-1,13082145
13082145,13082151
-1,13082191
13082191,13082211
13082175,13082203
-1,13082167
13082167,13082175
13082165,13082175
13083411,13082165
-1,13082133
13082133,13083411
-1,13082049
13082049,13082071
-1,13082021
13082021,13082047
13081975,13081977
-1,13081973
13081973,13081975
-1,13081987
13081987,13081975
-1,13079649
13079649,13080169
13079657,13080167
-1,13080197
13080197,13079657
13081959,13081967
-1,13079725
13079725,13081959
-1,13079727
13079727,13081981
13081981,13082007
13082009,13082023
-1,13081991
13081991,13082009
-1,13081993
13081993,13082009
-1,13082073
13082073,13083715
13083271,13083741
13082121,13083271
-1,13083705
13083705,13082121
13082129,13083271
-1,13082125
13082125,13082129
-1,13082123
13082123,13082129
-1,13082221
13082221,13082183
13082241,13082209
13083427,13082241
13082285,13083427
13082309,13082285
13082327,13082309
13082345,13082327
-1,13082377
13082377,13082365
13082365,13082345
-1,13082287
13082287,13082285
-1,13082347
13082347,13082345
-1,13082337
13082337,13082327
-1,13082311
13082311,13082309
-1,13082237
13082237,13082187
-1,13082163
13082163,13083413
13082277,13082279
-1,13082303
13082303,13082277
-1,13082295
13082295,13082277
-1,13082409
13082409,13082357
13082293,13082281
13082341,13082293
-1,13082389
13082389,13082341
-1,13082325
13082325,13082293
-1,13082331
13082331,13083291
-1,13082321
13082321,13083291
13082495,13082501
-1,13082511
13082511,13082495
-1,13082515
13082515,13082495
-1,13082479
13082479,13082493
13082433,13082443
13082177,13083419
13082219,13083425
13083419,13082219
-1,13082137
13082137,13082177
-1,13082135
13082135,13082177
13082307,13083435
13082305,13083441
13083435,13082305
13082265,13083433
13082227,13082265
-1,13082193
13082193,13082227
13082157,13082227
-1,13082139
13082139,13082147
13082147,13082157
-1,13082141
13082141,13082157
13082229,13082265
13082075,13082229
13082067,13082075
13082057,13082067
-1,13079679
13079679,13079689
13079689,13082035
13082035,13082057
13082077,13082229
13082065,13082077
13082045,13082065
13082037,13082045
-1,13082029
13082029,13082037
-1,13082093
13082093,13082077
-1,13082101
13082101,13082105
13082105,13082065
-1,13082051
13082051,13082045
-1,13082025
13082025,13082037
13081971,13082043
13082043,13082057
-1,13079685
13079685,13083725
13083725,13081971
-1,13082059
13082059,13082067
-1,13082095
13082095,13082075
13082271,13083431
-1,13082263
13082263,13082271
-1,13082233
13082233,13082257
13082257,13082271
-1,13082315
13082315,13083445
-1,13082339
13082339,13083451
-1,13082323
13082323,13083449
13082391,13083461
13083465,13082391
-1,13082379
13082379,13083465
13082415,13083481
13083467,13082415
13083299,13083467
13082343,13083299
13082289,13082343
13082283,13082289
13082179,13082283
13083257,13082179
13082019,13083257
-1,13082011
13082011,13082019
-1,13083275
13083275,13082289
-1,13082013
13082013,13082019
-1,13082017
13082017,13083257
-1,13082097
13082097,13082179
-1,13082181
13082181,13082283
-1,13082269
13082269,13083429
13082291,13082343
13083429,13082291
-1,13083289
13083289,13083299
13082447,13083495
13083501,13082447
13082469,13083501
13083313,13082469
-1,13083351
13083351,13083313
-1,13083349
13083349,13083313
13083309,13082469
13083303,13083309
13083473,13083303
13083301,13083473
13083293,13083301
-1,13082253
13082253,13083293
13082477,13083309
13083499,13082477
13082463,13083499
13083709,13082463
-1,13083295
13083295,13083457
13082381,13083301
13083457,13082381
13082235,13083293
-1,13083707
13083707,13082235
-1,13083321
13083321,13083497
13083761,13083763
13082519,13083761
13083507,13082519
13083327,13083771
13083771,13083773
13082521,13083327
13083317,13082521
-1,13082513
13082513,13083317
13082517,13083327
-1,13083307
13083307,13082517
-1,13083315
13083315,13082517
-1,13083329
13083329,13083317
-1,13083345
13083345,13082521
13083803,13088883
13082675,13083803
13083535,13082675
13082681,13083543
13083539,13082681
13083543,13083805
13083807,13083547
13082691,13083807
13082647,13082691
-1,13082635
13082635,13082647
-1,13082649
13082649,13082691
13082701,13083553
13083549,13082701
13083553,13083559
13082705,13083557
-1,13082603
13082603,13083527
13083557,13083565
13083557,13083561
13083527,13082705
13083563,13083567
-1,13082721
13082721,13083563
13082757,13083575
13083575,13083573
13083573,13083577
13082731,13082757
13082717,13082731
13082683,13082717
-1,13082661
13082661,13082683
-1,13082775
13082775,13082757
13082729,13082731
13083363,13082729
13082763,13083363
13082773,13082763
-1,13082779
13082779,13082773
-1,13082777
13082777,13082729
-1,13082787
13082787,13082763
-1,13082771
13082771,13082773
-1,13082633
13082633,13082685
13082685,13082717
-1,13082805
13082805,13082811
13083589,13083595
13082811,13083589
-1,13082849
13082849,13083593
13083593,13083597
13082859,13083603
13083603,13083605
13083599,13082859
13082927,13082911
-1,13082955
13082955,13082927
-1,13082951
13082951,13082921
13082943,13082925
13082949,13083631
13083631,13082943
13082981,13082949
13083007,13082981
-1,13083057
13083057,13083007
-1,13083017
13083017,13083007
-1,13082993
13082993,13082981
13082947,13082949
13082935,13082947
-1,13082939
13082939,13082935
-1,13082933
13082933,13082935
-1,13082937
13082937,13082947
-1,13082857
13082857,13082865
13082829,13082851
-1,13082809
13082809,13082829
-1,13082807
13082807,13082829
-1,13082867
13082867,13082923
-1,13082883
13082883,13082885
-1,13082879
13082879,13082881
13082919,13083623
13083619,13082919
13083623,13083627
13082971,13083633
13083633,13083815
13082965,13082971
-1,13082953
13082953,13082965
-1,13082977
13082977,13082971
13083003,13083641
13083637,13083003
13083641,13083643
-1,13083047
13083047,13083647
13083645,13083649
13083647,13083645
13083083,13083657
13083657,13083681
13083653,13083083
13085249,13083145
13083145,13083679
13083679,13083685
13083141,13083829
13085685,13085249
13083143,13085685
13083829,13083143
13083137,13083141
13083723,13083137
13083125,13083723
13083129,937050096
13083117,13083129
13083119,13083117
-1,13083131
13083131,13083119
13085665,13085249
-1,13085287
13085287,13085665
13083139,13083129
-1,13085269
13085269,13083139
-1,13083115
13083115,13083117
13083123,13083125
13083087,13083123
13083075,13083087
-1,13083009
13083009,13083075
13083085,13083123
-1,13083073
13083073,13083085
-1,13083011
13083011,13083075
13083077,13083087
-1,13083051
13083051,13083077
-1,13083121
13083121,13083723
-1,13083135
13083135,13083141
13083147,13085523
13083687,13083147
13085523,13085537
13085539,13085541
13085253,13085539
13085529,13085253
13085549,13085547
13085259,13085549
13085543,13085259
13085263,13085561
13085551,13085263
13085275,13085573
13085283,13085275
-1,13085513
13085513,13085283
-1,13085301
13085301,13085283
-1,13085509
13085509,13085275
13085357,13085597
-1,13085363
13085363,13085357
13085359,13085357
-1,13085379
13085379,13085359
-1,13085371
13085371,13085359
13085381,13085605
13085605,13085607
13085389,13085381
-1,13085395
13085395,13085389
-1,13085391
13085391,13085389
13085385,13085381
-1,13085387
13085387,13085385
-1,13085397
13085397,13085613
13085613,13085615
-1,13085437
13085437,13085671
13085671,13088881
13085445,13085619
13085619,13085623
13085441,13085445
13085433,13085441
13085421,13085433
-1,13085423
13085423,13085421
-1,13085439
13085439,13085441
13085419,13085433
-1,13085407
13085407,13085415
13085415,13085419
-1,13085417
13085417,13085419
-1,13085443
13085443,13085445
-1,13085447
13085447,13085673
13085673,13088875
13085645,13085647
-1,13085465
13085465,13085645
13085647,13085653
-1,13085519
13085519,13085651
13085651,13085655
13085959,13085955
-1,13085277
13085277,13085271
13085467,13085515
-1,13085273
13085273,13085271
-1,13085461
13085461,13085467
13083407,13083409
13083733,13083407
13083281,13083283
-1,13085469
13085469,13085515
13085667,13085661
13080011,13080005
13083763,13083765
13083765,13083769
13083759,13083763
13083785,13083787
13083785,13083789
13083783,13083785
13083779,13083781
13083775,13083777
13083781,13083783
13083773,13083775
13083777,13083779
13083787,13083721
13083787,13083355
13083789,13082593
13082593,13082601
13083355,13083525
13083525,13083529
13083801,13083537
13083581,13083585
13083595,13083597
13083591,13083595
13088839,13083613
13085517,13085477
13085515,13085477
13085481,937050099
13084673,13084681
13082225,13082275
13082213,25158488
13083821,13083655
13083649,13083821
13083643,13083649
13083617,13083621
13083613,13083617
13083811,13083609
13083601,13083605
13083605,13083607
13083605,13083811
13083609,13088839
13083597,13083599
13083597,13083601
13083577,13083581
13083797,13083531
13083529,13083797
13083531,13083801
13083769,13083773
13083719,13083759
13083757,13083719
13083755,13083507
13083755,13083757
13083423,13082213
13079715,13081995
13084955,13084331
13084657,937050097
13084649,13084917
13084917,13084657
13083751,13083753
13083747,13083749
13083743,13083453
13083749,13083743
13083753,13083747
13079995,13083251
13083251,13083733
13083741,13082195
-1,13085473
13085473,13085517
13085477,13085481
-1,13085281
13085281,13085677
13085677,13085667
13084949,13084331
-1,13082273
13082273,13084949
13080205,13079515
13080203,13079495
13082601,13083523
13083523,13083529
-1,13085279
13085279,13085267
13083827,13083137
13085267,13083827
25158488,13082225
13084935,13084931
-1,13084805
13084805,13084935
13084789,13084787
13084931,13084789
13080149,13080157
13080151,13080157
13080153,13080163
13080155,13080163
13080157,13080165
13080159,13080165
13080163,13080171
13080165,13080171
13080171,13083401
13083401,13083403
13083403,13081947
13083405,13083403
13083413,13083421
13083415,13083421
13083421,13082197
13083661,13083663
13083663,13083095
13083665,13083663
13083517,13083521
13083519,13083521
13083521,13082569
13084885,13084889
13084887,13084889
13084889,13084891
13084891,13084951
13084899,13084903
13084901,13084903
13084903,13084429
13084941,13084947
13084943,13084947
13084945,13084809
13084947,13084945
13083509,13083513
13083511,13083513
13083513,13082527
13080143,13080989
13080987,13080993
13080989,13080993
13080993,13080779
13080969,13080981
13080971,13080981
13080981,13080773
