date_50,C_50_3,LP_50_3,SP_50_3,C_50_4,LP_50_4,SP_50_4,C_50_5,LP_50_5,SP_50_5,C_50_8,LP_50_8,SP_50_8,C_50_6,LP_50_6,SP_50_6,C_50_9,LP_50_9,SP_50_9,C_50_1,LP_50_1,SP_50_1,C_50_7,LP_50_7,SP_50_7,C_50_2,LP_50_2,SP_50_2,date_2123,C_2123_3,LP_2123_3,SP_2123_3,C_2123_4,LP_2123_4,SP_2123_4,C_2123_5,LP_2123_5,SP_2123_5,C_2123_8,LP_2123_8,SP_2123_8,C_2123_6,LP_2123_6,SP_2123_6,C_2123_9,LP_2123_9,SP_2123_9,C_2123_1,LP_2123_1,SP_2123_1,C_2123_7,LP_2123_7,SP_2123_7,C_2123_2,LP_2123_2,SP_2123_2
06/01/2013 04:00,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:00,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:02,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:02,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:04,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:04,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:06,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:06,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:08,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:08,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:10,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:10,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:12,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:12,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:14,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:14,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:16,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:16,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:18,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:18,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:20,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:20,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:22,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:22,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:24,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:24,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:26,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:26,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:28,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:28,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:30,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:30,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:32,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:32,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:34,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:34,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:36,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:36,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:38,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:38,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:40,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:40,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:42,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:42,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:44,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:44,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:46,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:46,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:48,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:48,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:50,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:50,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:52,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:52,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:54,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:54,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:56,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:56,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 04:58,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 03:58,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:00,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:00,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:02,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:02,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:04,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:04,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:06,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:06,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:08,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:08,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:10,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:10,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:12,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:12,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:14,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:14,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:16,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:16,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:18,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:18,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:20,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:20,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:22,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:22,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:24,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:24,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:26,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:26,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:28,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:28,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:30,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:30,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:32,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:32,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:34,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:34,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:36,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:36,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:38,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:38,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:40,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:40,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:42,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:42,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:44,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:44,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
06/01/2013 05:46,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399,05/21/04 04:46,155.364,116.523,116.523,501.402,374.286,374.286,713.262,536.712,536.712,144.771,102.399,102.399,1341.78,1016.928,1016.928,395.472,300.135,300.135,35.31,24.717,24.717,1454.772,1115.796,1115.796,137.709,102.399,102.399
